Category,Year,nid,Winners,Image_URL,Caption
Feature Photography,2006,7026,Todd Heisler,2006heisler05web.jpg,"Minutes after her husband's casket arrived at the Reno airport, Katherine Cathey fell onto the flag. When 2nd Lt. James Cathey left for Iraq, he wrote a letter to Katherine that read, in part, ""there are no words to describe how much I love you, and will miss you. I will also promise you one thing: I will be home. I have a wife and a new baby to take care of, and you guys are my world."""
Feature Photography,2006,7026,Todd Heisler,2006heisler06web.jpg,"Major Steve Beck and another Marine approach the family home of 2nd Lt. James Cathey, preparing to escort the Catheys to the airport to receive their son's body. Five days earlier, the shadows of Casualty Assistance Call Officers followed the same path, carrying the news no military family ever wants to hear. ""I'll never forget Major Beck's profile."" Said Bob Burns of the night he was notified of his son's death. The gold star flag in the window signifies the death of a loved one oversees."
Feature Photography,2006,7026,Todd Heisler,2006heisler07web.jpg,"Jo Burns cries as she and her husband Bob opened the boxes containing their son's uniforms from Iraq -- boxes delivered by Maj. Steve Beck. ""For me, having all this back is a good thing,"" she said a few minutes later. ""I want to remember. I don't ever want to forget, or to stop feeling."" Bob Burns then took her hand. ""I don't want to forget either,"" he said. ""I just don't want to hurt."""
Feature Photography,2006,7026,Todd Heisler,2006heisler08web.jpg,"Marine Sgt. Jeremy Kocher stands watch near the body of Lance Cpl. Evenor Herrera in Eagle, as children and adults from the area poured in to pay their respects. Like many of the Marines stationed at Buckley Air Force Base in Aurora, Kocher says the funeral detail is the most difficult mission he's ever done. ""I actually start thinking about it the moment I wake up. It's such an important job that I just don't want to mess it up,"" he said. ""I just want it to be perfect."""
Feature Photography,2006,7026,Todd Heisler,2006heisler09web.jpg,"Members of the Marine Air Control Squadron 23 stationed at Buckley Air Force Base escort the casket of Marine Lance Corporal Evenor Herrera through the town of Eagle, Colo., to his gravesite. Since the beginning of the war, Marines from Buckley have overseen funerals for 18 active duty Marines; 14 died in Iraq, four died in traffic accidents."
Feature Photography,2006,7026,Todd Heisler,2006heisler10web.jpg,"Marines lift the flag off the casket of Lance Cpl. Evenor Herrera, preparing to fold it for the last time and present it to Herrera's parents, Blanca and David Stibbs, center. After watching so many scenes of grief, the Marines involved say the cries of the family never leave their mind. ""It's almost enough to wish that you could take his place, so these people wouldn't hurt so much,"" said Sgt. Kevin Thomas."
Feature Photography,2006,7026,Todd Heisler,2006heisler11web.jpg,"While visiting Denver for a ceremony honoring fallen Marines, Lori DeMille, Oceanside, Calif., touches the headstone of Marine Lance Corporal Kyle Burns, who was killed in Fallujah on November 11, 2004, at Fort Logan National Cemetery. DeMille and a group of Marines who served with Burns in Iraq came to Colorado to pay their respects to Burns and his family."
Feature Photography,2006,7026,Todd Heisler,2006heisler12web.jpg,"After learning that a family had received their son's posthumous medals in the mail, Major Steve Beck planned an event he called ""Remembering the Brave,"" during which he personally presented medals to families he has watched over. ""When you think about what these guys did, it's not easy to look at these medals,"" he said. ""What's the trade-off? How do you say 'This is for your son?'"""
Feature Photography,2006,7026,Todd Heisler,2006heisler13web.jpg,"Jo Burns clings to Corporal Dustin Barker, 22, during the ""Remembering the Brave"" ceremony honoring the actions of fallen Marines. Corporal Barker was with Jo Burns' son, Lance Corporal Kyle Burns, when he was killed in action in Fallujah on November 11, 2004."
Feature Photography,2006,7026,Todd Heisler,2006heisler14web.jpg,"During the formal ceremony, called ""Remembering the Brave,"" which was held at a Holiday Inn in Denver, Captain Chris Sutherland, left, Sergeant Major Jeff Study, Staff Sergeant Clifford Grimes and Gunnery Sergeant Todd Martin prepare to deliver posthumous medals to the families of fallen Marines. They also presented each family with a vase of yellow roses -- one rose for each year of the Marine's life."
Feature Photography,2006,7026,Todd Heisler,2006heisler15web.jpg,"After arriving at the funeral home, Katherine Cathey pressed her pregnant belly to her husband's casket, moaning softly. Two days after she was notified of Jim's death in Iraq, she found out they would have a boy. Born on December 23, 2005, he was named James Jeffrey Cathey, Jr."
Feature Photography,2006,7026,Todd Heisler,2006heisler16web.jpg,"Since James Cathey was killed in a massive explosion, his body was delicately wrapped in a shroud by military morticians, then his Marine uniform was laid atop his body. Since Katherine Cathey decided not to view her husband's body, Maj. Steve Beck took her hand, and pressed it down on the uniform. ""He's here,"" he said quietly. ""Feel right here."""
Feature Photography,2006,7026,Todd Heisler,2006heisler17web.jpg,"The night before the burial of her husband's body, Katherine Cathey refused to leave the casket, asking to sleep next to his body for the last time. The Marines made a bed for her, tucking in the sheets below the flag. Before she fell asleep, she opened her laptop computer and played songs that reminded her of ""Cat,"" and one of the Marines asked if she wanted them to continue standing watch as she slept. ""I think it would be kind of nice if you kept doing it,"" she said. ""I think that's what he would have wanted."""
Feature Photography,2006,7026,Todd Heisler,2006heisler18web.jpg,"For three days straight, Marines stood watch over the body of 2nd Lt. Jame Cathey, taking periodic breaks in a room within the mortuary, where Staff Sgt. David Rubio rubbed his eyes after a nap. Rubio was sent to represent the Marines from the University of Colorado, where he first met Cathey. ""I've never stood that kind of duty,"" Rubio said. ""When you're in college, you're so detached from what's happening in Iraq... The more we talk about it the harder it seems to get."""
Feature Photography,2006,7026,Todd Heisler,2006heisler19web.jpg,"The day before the funeral of their friend, 2nd Lt. Jon Mueller, left and 1st Lt. Matthew Baumann practiced for hours folding a flag, making sure there would be no errors the next day. ""That will be the last time his flag is folded, "" Said Maj. Steve Beck, as he instructed them. ""It has to be perfect."""
Feature Photography,2006,7026,Todd Heisler,2006heisler20web.jpg,"As his son's funeral neared, Jeff Cathey's tears rarely stopped. He often found comfort in the men who shared his son's uniform. ""Someone asked me what I learned from my son,"" he said. ""He taught me you need more than one friend."""
Feature Photography,2006,7026,Todd Heisler,2006heisler21web.jpg,"As a young infantry Marine, James Cathey and his buddies took a trip to Iwo Jima, where they camped on the beach, remembering the nearly 6,000 Marines who died there during World War II. Before Cathey and his friends left the island, they each took a sackful of sand from the beach. After Cathey's funeral, his comrades laid their white gloves on his casket, then took fistfuls of the sand and drizzled it over them."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart01web.jpg,"<strong>Saleh Khalaf</strong>, a 9-year-old Iraqi boy, was severely maimed by an explosion. His indomitable spirit -- which earned Saleh the nickname Lion Heart -- moved Air Force surgeons in Iraq to launch an international mercy mission to save him. Throughout the ordeal Saleh's father, Raheem, stayed at the boy's side, ready with a comforting touch like this."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart02web.jpg,"The mission to save Saleh brought him and his father to Children's Hospital Oakland, leaving his pregnant mother and two younger sisters behind in Iraq. The explosion had ripped open Saleh's abdomen, torn off his right hand and most fingers on his left, blown out his left eye and killed his older brother."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart03web.jpg,"While Saleh was recovering, he and his father lived at the Children's Hospital Family House, where Raheem spread out his rug for daily prayers required of Muslims. Bay Area well-wishers sent Saleh toys and stuffed animals."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart04web.jpg,"In the 10 months after the explosion, Saleh would undergo 32 surgeries. Here he awaits an operation to repair his left eyelid so that he can accommodate a prosthetic eye. In addition to the operations, Saleh would need months of rehabilitation and emotional therapy."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart05web.jpg,"Raheem started most nights in bed with Saleh and then slipped off to a chair when Saleh fell asleep. He was still grieving the death of his oldest son, Dia, killed when Saleh was maimed. Two months after the incident, Raheem had not told Saleh his brother was dead."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart06web.jpg,"Though usually upbeat, Saleh was sensitive about his appearance. One afternoon, when he saw other children staring at him, Saleh became angry and upset. Nurses sought to soothe him by taping a felt tip pen to this arm so he could draw pictures. Saleh drew an airplane dropping bombs."
Feature Photography,2005,7005,Deanne Fitzmaurice,lionheart07web.jpg,"Saleh's recovery went better than anyone expected. One night at Children's Hospital, he and a custodian, Khaled Abdorabihe, played soccer in the hallway until a nurse caught them and sent Saleh back to bed."
